"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2023-12-31 23:00:00","2024-01-01 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1370444,1370444,0,408392,0.29800000786781
"2024-01-01 00:00:00","2024-01-01 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1360959,1360959,0,405565,0.29800000786781
"2024-01-01 01:00:00","2024-01-01 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1356063,1356063,0,404106,0.29800000786781
"2024-01-01 02:00:00","2024-01-01 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1347922,1347922,0,401680,0.29800000786781
"2024-01-01 03:00:00","2024-01-01 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1368198,1368198,0,407723,0.29800000786781
"2024-01-01 04:00:00","2024-01-01 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1448051,1448051,0,431519,0.29800000786781
"2024-01-01 05:00:00","2024-01-01 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1568464,1568464,0,467402,0.29800000786781
"2024-01-01 06:00:00","2024-01-01 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1677112,1677112,0,499779,0.29800000786781
"2024-01-01 07:00:00","2024-01-01 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1723591,1723591,0,513630,0.29800000786781
"2024-01-01 08:00:00","2024-01-01 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1825380,1825380,0,543963,0.29800000786781
"2024-01-01 09:00:00","2024-01-01 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1873141,1873141,0,558196,0.29800000786781
"2024-01-01 10:00:00","2024-01-01 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1848833,1848833,0,550952,0.29800000786781
"2024-01-01 11:00:00","2024-01-01 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1796012,1796012,0,535211,0.29800000786781
"2024-01-01 12:00:00","2024-01-01 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1766329,1766329,0,526366,0.29800000786781
"2024-01-01 13:00:00","2024-01-01 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1752534,1752534,0,522255,0.29800000786781
"2024-01-01 14:00:00","2024-01-01 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1795013,1795013,0,534913,0.29800000786781
"2024-01-01 15:00:00","2024-01-01 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1902672,1902672,0,566996,0.29800000786781
"2024-01-01 16:00:00","2024-01-01 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1988831,1988831,0,592671,0.29800000786781
"2024-01-01 17:00:00","2024-01-01 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1888651,1888651,0,562817,0.29800000786781
"2024-01-01 18:00:00","2024-01-01 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1809253,1809253,0,539157,0.29800000786781
"2024-01-01 19:00:00","2024-01-01 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1776457,1776457,0,529384,0.29800000786781
"2024-01-01 20:00:00","2024-01-01 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1642313,1642313,0,489409,0.29800000786781
"2024-01-01 21:00:00","2024-01-01 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1510154,1510154,0,450025,0.29800000786781
"2024-01-01 22:00:00","2024-01-01 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1390252,1390252,0,414295,0.29800000786781
"2024-01-01 23:00:00","2024-01-02 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1334138,1334138,0,397573,0.29800000786781
"2024-01-02 00:00:00","2024-01-02 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1285440,1285440,0,383061,0.29800000786781
"2024-01-02 01:00:00","2024-01-02 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1300277,1300277,0,387482,0.29800000786781
"2024-01-02 02:00:00","2024-01-02 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1317245,1317245,0,392539,0.29800000786781
"2024-01-02 03:00:00","2024-01-02 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1366973,1366973,0,407357,0.29800000786781
"2024-01-02 04:00:00","2024-01-02 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1494644,1494644,0,445403,0.29800000786781
"2024-01-02 05:00:00","2024-01-02 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1750327,1750327,0,521597,0.29800000786781
"2024-01-02 06:00:00","2024-01-02 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1903927,1903927,0,567370,0.29800000786781
"2024-01-02 07:00:00","2024-01-02 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2044781,2044781,0,609344,0.29800000786781
"2024-01-02 08:00:00","2024-01-02 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2096936,2096936,0,624886,0.29800000786781
"2024-01-02 09:00:00","2024-01-02 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2059296,2059296,0,613670,0.29800000786781
"2024-01-02 10:00:00","2024-01-02 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2027063,2027063,0,604064,0.29800000786781
"2024-01-02 11:00:00","2024-01-02 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2049458,2049458,0,610738,0.29800000786781
"2024-01-02 12:00:00","2024-01-02 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2098942,2098942,0,625484,0.29800000786781
"2024-01-02 13:00:00","2024-01-02 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2095633,2095633,0,624498,0.29800000786781
"2024-01-02 14:00:00","2024-01-02 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2100947,2100947,0,626082,0.29800000786781
"2024-01-02 15:00:00","2024-01-02 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2132722,2132722,0,635551,0.29800000786781
"2024-01-02 16:00:00","2024-01-02 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2122960,2122960,0,632642,0.29800000786781
"2024-01-02 17:00:00","2024-01-02 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1987481,1987481,0,592269,0.29800000786781
"2024-01-02 18:00:00","2024-01-02 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1856512,1856512,0,553240,0.29800000786781
"2024-01-02 19:00:00","2024-01-02 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1808743,1808743,0,539005,0.29800000786781
"2024-01-02 20:00:00","2024-01-02 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1696542,1696542,0,505569,0.29800000786781
"2024-01-02 21:00:00","2024-01-02 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1602093,1602093,0,477423,0.29800000786781
"2024-01-02 22:00:00","2024-01-02 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1496708,1496708,0,446018,0.29800000786781
"2024-01-02 23:00:00","2024-01-03 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1366639,1366639,0,407258,0.29800000786781
"2024-01-03 00:00:00","2024-01-03 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1361600,1361600,0,405756,0.29800000786781
"2024-01-03 01:00:00","2024-01-03 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1326988,1326988,0,395442,0.29800000786781
"2024-01-03 02:00:00","2024-01-03 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1317371,1317371,0,392576,0.29800000786781
"2024-01-03 03:00:00","2024-01-03 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1351497,1351497,0,402746,0.29800000786781
"2024-01-03 04:00:00","2024-01-03 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1452432,1452432,0,432824,0.29800000786781
"2024-01-03 05:00:00","2024-01-03 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1654806,1654806,0,493132,0.29800000786781
"2024-01-03 06:00:00","2024-01-03 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1872832,1872832,0,558103,0.29800000786781
"2024-01-03 07:00:00","2024-01-03 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2069757,2069757,0,616787,0.29800000786781
"2024-01-03 08:00:00","2024-01-03 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2112984,2112984,0,629669,0.29800000786781
"2024-01-03 09:00:00","2024-01-03 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2034513,2034513,0,606284,0.29800000786781
"2024-01-03 10:00:00","2024-01-03 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2017701,2017701,0,601274,0.29800000786781
"2024-01-03 11:00:00","2024-01-03 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1981628,1981628,0,590525,0.29800000786781
"2024-01-03 12:00:00","2024-01-03 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1947323,1947323,0,580302,0.29800000786781
"2024-01-03 13:00:00","2024-01-03 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1975655,1975655,0,588745,0.29800000786781
"2024-01-03 14:00:00","2024-01-03 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2089848,2089848,0,622774,0.29800000786781
"2024-01-03 15:00:00","2024-01-03 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2169108,2169108,0,646394,0.29800000786781
"2024-01-03 16:00:00","2024-01-03 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2173470,2173470,0,647694,0.29800000786781
"2024-01-03 17:00:00","2024-01-03 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2185046,2185046,0,651143,0.29800000786781
"2024-01-03 18:00:00","2024-01-03 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2144993,2144993,0,639207,0.29800000786781
"2024-01-03 19:00:00","2024-01-03 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1993860,1993860,0,594170,0.29800000786781
"2024-01-03 20:00:00","2024-01-03 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1864867,1864867,0,555730,0.29800000786781
"2024-01-03 21:00:00","2024-01-03 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1733450,1733450,0,516568,0.29800000786781
"2024-01-03 22:00:00","2024-01-03 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1596376,1596376,0,475720,0.29800000786781
"2024-01-03 23:00:00","2024-01-04 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1509780,1509780,0,449914,0.29800000786781
"2024-01-04 00:00:00","2024-01-04 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1454859,1454859,0,433547,0.29800000786781
"2024-01-04 01:00:00","2024-01-04 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1433533,1433533,0,427192,0.29800000786781
"2024-01-04 02:00:00","2024-01-04 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1451805,1451805,0,432637,0.29800000786781
"2024-01-04 03:00:00","2024-01-04 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1521279,1521279,0,453341,0.29800000786781
"2024-01-04 04:00:00","2024-01-04 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1729717,1729717,0,515455,0.29800000786781
"2024-01-04 05:00:00","2024-01-04 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2065308,2065308,0,615461,0.29800000786781
"2024-01-04 06:00:00","2024-01-04 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2334140,2334140,0,695573,0.29800000786781
"2024-01-04 07:00:00","2024-01-04 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2594293,2594293,0,773099,0.29800000786781
"2024-01-04 08:00:00","2024-01-04 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2690291,2690291,0,801706,0.29800000786781
"2024-01-04 09:00:00","2024-01-04 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2701198,2701198,0,804957,0.29800000786781
"2024-01-04 10:00:00","2024-01-04 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2689339,2689339,0,801423,0.29800000786781
"2024-01-04 11:00:00","2024-01-04 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2661012,2661012,0,792981,0.29800000786781
"2024-01-04 12:00:00","2024-01-04 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2713234,2713234,0,808543,0.29800000786781
"2024-01-04 13:00:00","2024-01-04 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2816239,2816239,0,839239,0.29800000786781
"2024-01-04 14:00:00","2024-01-04 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2946454,2946454,0,878043,0.29800000786781
"2024-01-04 15:00:00","2024-01-04 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3011605,3011605,0,897458,0.29800000786781
"2024-01-04 16:00:00","2024-01-04 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3132508,3132508,0,933487,0.29800000786781
"2024-01-04 17:00:00","2024-01-04 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3085466,3085466,0,919468,0.29800000786781
"2024-01-04 18:00:00","2024-01-04 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2979489,2979489,0,887887,0.29800000786781
"2024-01-04 19:00:00","2024-01-04 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2834472,2834472,0,844672,0.29800000786781
"2024-01-04 20:00:00","2024-01-04 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2710631,2710631,0,807768,0.29800000786781
"2024-01-04 21:00:00","2024-01-04 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2289645,2289645,0,682314,0.29800000786781
"2024-01-04 22:00:00","2024-01-04 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1839054,1839054,0,548038,0.29800000786781
"2024-01-04 23:00:00","2024-01-05 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1789193,1789193,0,533179,0.29800000786781
"2024-01-05 00:00:00","2024-01-05 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1689989,1689989,0,503616,0.29800000786781
"2024-01-05 01:00:00","2024-01-05 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1634232,1634232,0,487001,0.29800000786781
"2024-01-05 02:00:00","2024-01-05 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1625120,1625120,0,484285,0.29800000786781
"2024-01-05 03:00:00","2024-01-05 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1673236,1673236,0,498624,0.29800000786781
"2024-01-05 04:00:00","2024-01-05 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1821977,1821977,0,542949,0.29800000786781
"2024-01-05 05:00:00","2024-01-05 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2113737,2113737,0,629893,0.29800000786781
"2024-01-05 06:00:00","2024-01-05 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2457252,2457252,0,732261,0.29800000786781
"2024-01-05 07:00:00","2024-01-05 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2644827,2644827,0,788158,0.29800000786781
"2024-01-05 08:00:00","2024-01-05 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2801457,2801457,0,834834,0.29800000786781
"2024-01-05 09:00:00","2024-01-05 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2833698,2833698,0,844442,0.29800000786781
"2024-01-05 10:00:00","2024-01-05 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2803566,2803566,0,835462,0.29800000786781
"2024-01-05 11:00:00","2024-01-05 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2790977,2790977,0,831711,0.29800000786781
"2024-01-05 12:00:00","2024-01-05 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2745301,2745301,0,818099,0.29800000786781
"2024-01-05 13:00:00","2024-01-05 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2760922,2760922,0,822754,0.29800000786781
"2024-01-05 14:00:00","2024-01-05 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2726881,2726881,0,812610,0.29800000786781
"2024-01-05 15:00:00","2024-01-05 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2725624,2725624,0,812235,0.29800000786781
"2024-01-05 16:00:00","2024-01-05 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2693425,2693425,0,802640,0.29800000786781
"2024-01-05 17:00:00","2024-01-05 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2644502,2644502,0,788061,0.29800000786781
"2024-01-05 18:00:00","2024-01-05 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2568237,2568237,0,765334,0.29800000786781
"2024-01-05 19:00:00","2024-01-05 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2467994,2467994,0,735462,0.29800000786781
"2024-01-05 20:00:00","2024-01-05 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2298342,2298342,0,684905,0.29800000786781
"2024-01-05 21:00:00","2024-01-05 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2091145,2091145,0,623161,0.29800000786781
"2024-01-05 22:00:00","2024-01-05 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1958852,1958852,0,583737,0.29800000786781
"2024-01-05 23:00:00","2024-01-06 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1881181,1881181,0,560591,0.29800000786781
"2024-01-06 00:00:00","2024-01-06 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1727037,1727037,0,514657,0.29800000786781
"2024-01-06 01:00:00","2024-01-06 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1711272,1711272,0,509959,0.29800000786781
"2024-01-06 02:00:00","2024-01-06 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1714044,1714044,0,510785,0.29800000786781
"2024-01-06 03:00:00","2024-01-06 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1783028,1783028,0,531342,0.29800000786781
"2024-01-06 04:00:00","2024-01-06 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1886940,1886940,0,562308,0.29800000786781
"2024-01-06 05:00:00","2024-01-06 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1957562,1957562,0,583353,0.29800000786781
"2024-01-06 06:00:00","2024-01-06 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2320321,2320321,0,691455,0.29800000786781
"2024-01-06 07:00:00","2024-01-06 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2499039,2499039,0,744713,0.29800000786781
"2024-01-06 08:00:00","2024-01-06 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2722223,2722223,0,811222,0.29800000786781
"2024-01-06 09:00:00","2024-01-06 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2738945,2738945,0,816205,0.29800000786781
"2024-01-06 10:00:00","2024-01-06 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2749154,2749154,0,819247,0.29800000786781
"2024-01-06 11:00:00","2024-01-06 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2742692,2742692,0,817322,0.29800000786781
"2024-01-06 12:00:00","2024-01-06 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2715062,2715062,0,809088,0.29800000786781
"2024-01-06 13:00:00","2024-01-06 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2633996,2633996,0,784930,0.29800000786781
"2024-01-06 14:00:00","2024-01-06 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2659647,2659647,0,792574,0.29800000786781
"2024-01-06 15:00:00","2024-01-06 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2750954,2750954,0,819784,0.29800000786781
"2024-01-06 16:00:00","2024-01-06 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2802191,2802191,0,835052,0.29800000786781
"2024-01-06 17:00:00","2024-01-06 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2721344,2721344,0,810960,0.29800000786781
"2024-01-06 18:00:00","2024-01-06 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2667460,2667460,0,794903,0.29800000786781
"2024-01-06 19:00:00","2024-01-06 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2597298,2597298,0,773994,0.29800000786781
"2024-01-06 20:00:00","2024-01-06 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2410409,2410409,0,718301,0.29800000786781
"2024-01-06 21:00:00","2024-01-06 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2239010,2239010,0,667224,0.29800000786781
"2024-01-06 22:00:00","2024-01-06 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2009177,2009177,0,598734,0.29800000786781
"2024-01-06 23:00:00","2024-01-07 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1872999,1872999,0,558153,0.29800000786781
"2024-01-07 00:00:00","2024-01-07 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1781933,1781933,0,531016,0.29800000786781
"2024-01-07 01:00:00","2024-01-07 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1761465,1761465,0,524916,0.29800000786781
"2024-01-07 02:00:00","2024-01-07 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1749872,1749872,0,521461,0.29800000786781
"2024-01-07 03:00:00","2024-01-07 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1819134,1819134,0,542101,0.29800000786781
"2024-01-07 04:00:00","2024-01-07 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,1929480,1929480,0,574985,0.29800000786781
"2024-01-07 05:00:00","2024-01-07 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2085392,2085392,0,621446,0.29800000786781
"2024-01-07 06:00:00","2024-01-07 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2332369,2332369,0,695045,0.29800000786781
"2024-01-07 07:00:00","2024-01-07 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2494190,2494190,0,743268,0.29800000786781
"2024-01-07 08:00:00","2024-01-07 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2764854,2764854,0,823926,0.29800000786781
"2024-01-07 09:00:00","2024-01-07 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2846105,2846105,0,848139,0.29800000786781
"2024-01-07 10:00:00","2024-01-07 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2856953,2856953,0,851371,0.29800000786781
"2024-01-07 11:00:00","2024-01-07 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2783308,2783308,0,829425,0.29800000786781
"2024-01-07 12:00:00","2024-01-07 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2664963,2664963,0,794158,0.29800000786781
"2024-01-07 13:00:00","2024-01-07 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2631490,2631490,0,784184,0.29800000786781
"2024-01-07 14:00:00","2024-01-07 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2730618,2730618,0,813724,0.29800000786781
"2024-01-07 15:00:00","2024-01-07 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2916708,2916708,0,869178,0.29800000786781
"2024-01-07 16:00:00","2024-01-07 17:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3006970,3006970,0,896077,0.29800000786781
"2024-01-07 17:00:00","2024-01-07 18:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3020124,3020124,0,899996,0.29800000786781
"2024-01-07 18:00:00","2024-01-07 19:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3025126,3025126,0,901487,0.29800000786781
"2024-01-07 19:00:00","2024-01-07 20:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2948213,2948213,0,878567,0.29800000786781
"2024-01-07 20:00:00","2024-01-07 21:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2818934,2818934,0,840042,0.29800000786781
"2024-01-07 21:00:00","2024-01-07 22:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2584348,2584348,0,770135,0.29800000786781
"2024-01-07 22:00:00","2024-01-07 23:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2251980,2251980,0,671090,0.29800000786781
"2024-01-07 23:00:00","2024-01-08 00:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2070664,2070664,0,617057,0.29800000786781
"2024-01-08 00:00:00","2024-01-08 01:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2072600,2072600,0,617634,0.29800000786781
"2024-01-08 01:00:00","2024-01-08 02:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2146417,2146417,0,639632,0.29800000786781
"2024-01-08 02:00:00","2024-01-08 03:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2165879,2165879,0,645431,0.29800000786781
"2024-01-08 03:00:00","2024-01-08 04:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2302621,2302621,0,686181,0.29800000786781
"2024-01-08 04:00:00","2024-01-08 05:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,2727086,2727086,0,812671,0.29800000786781
"2024-01-08 05:00:00","2024-01-08 06:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3359257,3359257,0,1001058,0.29800000786781
"2024-01-08 06:00:00","2024-01-08 07:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3940000,3940000,0,1174120,0.29800000786781
"2024-01-08 07:00:00","2024-01-08 08:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3940000,3940000,0,1174120,0.29800000786781
"2024-01-08 08:00:00","2024-01-08 09:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3940000,3940000,0,1174120,0.29800000786781
"2024-01-08 09:00:00","2024-01-08 10:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3940000,3940000,0,1174120,0.29800000786781
"2024-01-08 10:00:00","2024-01-08 11:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3940000,3940000,0,1174120,0.29800000786781
"2024-01-08 11:00:00","2024-01-08 12:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3803470,3803470,0,1133434,0.29800000786781
"2024-01-08 12:00:00","2024-01-08 13:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3731327,3731327,0,1111935,0.29800000786781
"2024-01-08 13:00:00","2024-01-08 14:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3784814,3784814,0,1127874,0.29800000786781
"2024-01-08 14:00:00","2024-01-08 15:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3920085,3920085,0,1168185,0.29800000786781
"2024-01-08 15:00:00","2024-01-08 16:00:00",Nederland,"WKK Total",Hour,UTC,Providing,Current,3940000,3940000,0,1174120,0.29800000786781
