"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2023-12-31 23:00:00","2024-01-01 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,305000,305000,0.39102575182915,91500,0.30000001192093
"2024-01-01 00:00:00","2024-01-01 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308000,308000,0.39487200975418,92400,0.30000001192093
"2024-01-01 01:00:00","2024-01-01 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,305750,305750,0.39198750257492,91725,0.30000001192093
"2024-01-01 02:00:00","2024-01-01 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,300500,300500,0.38525599241257,90150,0.30000001192093
"2024-01-01 03:00:00","2024-01-01 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311250,311250,0.39903849363327,93375,0.30000001192093
"2024-01-01 04:00:00","2024-01-01 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,309750,309750,0.3971154987812,92925,0.30000001192093
"2024-01-01 05:00:00","2024-01-01 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,303000,303000,0.38846150040627,90900,0.30000001192093
"2024-01-01 06:00:00","2024-01-01 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308750,308750,0.39583349227905,92625,0.30000001192093
"2024-01-01 07:00:00","2024-01-01 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319750,319750,0.40993601083755,95925,0.30000001192093
"2024-01-01 08:00:00","2024-01-01 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,330500,330500,0.42371800541878,99150,0.30000001192093
"2024-01-01 09:00:00","2024-01-01 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,330000,330000,0.42307698726654,99000,0.30000001192093
"2024-01-01 10:00:00","2024-01-01 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317000,317000,0.40641024708748,95100,0.30000001192093
"2024-01-01 11:00:00","2024-01-01 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310000,310000,0.39743599295616,93000,0.30000001192093
"2024-01-01 12:00:00","2024-01-01 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317250,317250,0.40673074126244,95175,0.30000001192093
"2024-01-01 13:00:00","2024-01-01 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310500,310500,0.3980770111084,93150,0.30000001192093
"2024-01-01 14:00:00","2024-01-01 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317250,317250,0.40673074126244,95175,0.30000001192093
"2024-01-01 15:00:00","2024-01-01 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328750,328750,0.42147448658943,98625,0.30000001192093
"2024-01-01 16:00:00","2024-01-01 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323000,323000,0.41410276293755,96900,0.30000001192093
"2024-01-01 17:00:00","2024-01-01 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317000,317000,0.4064100086689,95100,0.30000001192093
"2024-01-01 18:00:00","2024-01-01 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310250,310250,0.39775648713112,93075,0.30000001192093
"2024-01-01 19:00:00","2024-01-01 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312250,312250,0.40032050013542,93675,0.30000001192093
"2024-01-01 20:00:00","2024-01-01 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,304500,304500,0.39038476347923,91350,0.30000001192093
"2024-01-01 21:00:00","2024-01-01 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308250,308250,0.39519223570824,92475,0.30000001192093
"2024-01-01 22:00:00","2024-01-01 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,307250,307250,0.39391049742699,92175,0.30000001192093
"2024-01-01 23:00:00","2024-01-02 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311750,311750,0.39967951178551,93525,0.30000001192093
"2024-01-02 00:00:00","2024-01-02 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,307250,307250,0.39391049742699,92175,0.30000001192093
"2024-01-02 01:00:00","2024-01-02 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312500,312500,0.40064099431038,93750,0.30000001192093
"2024-01-02 02:00:00","2024-01-02 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,309750,309750,0.3971154987812,92925,0.30000001192093
"2024-01-02 03:00:00","2024-01-02 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311250,311250,0.39903849363327,93375,0.30000001192093
"2024-01-02 04:00:00","2024-01-02 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316250,316250,0.40544849634171,94875,0.30000001192093
"2024-01-02 05:00:00","2024-01-02 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319750,319750,0.40993550419807,95925,0.30000001192093
"2024-01-02 06:00:00","2024-01-02 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323750,323750,0.41506400704384,97125,0.30000001192093
"2024-01-02 07:00:00","2024-01-02 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326250,326250,0.41826948523521,97875,0.30000001192093
"2024-01-02 08:00:00","2024-01-02 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,322750,322750,0.41378250718117,96825,0.30000001192093
"2024-01-02 09:00:00","2024-01-02 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314750,314750,0.40352550148964,94425,0.30000001192093
"2024-01-02 10:00:00","2024-01-02 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,309750,309750,0.3971154987812,92925,0.30000001192093
"2024-01-02 11:00:00","2024-01-02 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,292250,292250,0.37467923760414,87675,0.30000001192093
"2024-01-02 12:00:00","2024-01-02 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,288500,288500,0.36987173557281,86550,0.30000001192093
"2024-01-02 13:00:00","2024-01-02 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,294250,294250,0.37724348902702,88275,0.30000001192093
"2024-01-02 14:00:00","2024-01-02 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,293000,293000,0.37564098834991,87900,0.30000001192093
"2024-01-02 15:00:00","2024-01-02 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,297000,297000,0.38076901435852,89100,0.30000001192093
"2024-01-02 16:00:00","2024-01-02 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314750,314750,0.40352550148964,94425,0.30000001192093
"2024-01-02 17:00:00","2024-01-02 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,315750,315750,0.40480750799179,94725,0.30000001192093
"2024-01-02 18:00:00","2024-01-02 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316000,316000,0.40512800216675,94800,0.30000001192093
"2024-01-02 19:00:00","2024-01-02 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,322000,322000,0.41282048821449,96600,0.30000001192093
"2024-01-02 20:00:00","2024-01-02 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321000,321000,0.41153851151466,96300,0.30000001192093
"2024-01-02 21:00:00","2024-01-02 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324750,324750,0.41634649038315,97425,0.30000001192093
"2024-01-02 22:00:00","2024-01-02 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323750,323750,0.41506400704384,97125,0.30000001192093
"2024-01-02 23:00:00","2024-01-03 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,313500,313500,0.40192300081253,94050,0.30000001192093
"2024-01-03 00:00:00","2024-01-03 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,315000,315000,0.4038459956646,94500,0.30000001192093
"2024-01-03 01:00:00","2024-01-03 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,284500,284500,0.36474350094795,85350,0.30000001192093
"2024-01-03 02:00:00","2024-01-03 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310000,310000,0.39743599295616,93000,0.30000001192093
"2024-01-03 03:00:00","2024-01-03 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,302250,302250,0.38749998807907,90675,0.30000001192093
"2024-01-03 04:00:00","2024-01-03 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,296250,296250,0.37980750203133,88875,0.30000001192093
"2024-01-03 05:00:00","2024-01-03 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,296500,296500,0.38012799620628,88950,0.30000001192093
"2024-01-03 06:00:00","2024-01-03 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,298250,298250,0.38237175345421,89475,0.30000001192093
"2024-01-03 07:00:00","2024-01-03 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,293000,293000,0.37564098834991,87900,0.30000001192093
"2024-01-03 08:00:00","2024-01-03 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,281750,281750,0.36121800541878,84525,0.30000001192093
"2024-01-03 09:00:00","2024-01-03 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,294750,294750,0.37788450717926,88425,0.30000001192093
"2024-01-03 10:00:00","2024-01-03 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,295750,295750,0.37916651368141,88725,0.30000001192093
"2024-01-03 11:00:00","2024-01-03 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,291250,291250,0.37339749932289,87375,0.30000001192093
"2024-01-03 12:00:00","2024-01-03 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,298500,298500,0.38269224762917,89550,0.30000001192093
"2024-01-03 13:00:00","2024-01-03 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,297500,297500,0.38141024112701,89250,0.30000001192093
"2024-01-03 14:00:00","2024-01-03 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,290000,290000,0.37179499864578,87000,0.30000001192093
"2024-01-03 15:00:00","2024-01-03 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,295750,295750,0.37916651368141,88725,0.30000001192093
"2024-01-03 16:00:00","2024-01-03 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308250,308250,0.39519250392914,92475,0.30000001192093
"2024-01-03 17:00:00","2024-01-03 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,318000,318000,0.40769198536873,95400,0.30000001192093
"2024-01-03 18:00:00","2024-01-03 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,313000,313000,0.40128201246262,93900,0.30000001192093
"2024-01-03 19:00:00","2024-01-03 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,315500,315500,0.40448701381683,94650,0.30000001192093
"2024-01-03 20:00:00","2024-01-03 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324250,324250,0.41570526361465,97275,0.30000001192093
"2024-01-03 21:00:00","2024-01-03 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321250,321250,0.4118592441082,96375,0.30000001192093
"2024-01-03 22:00:00","2024-01-03 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,318250,318250,0.40801274776459,95475,0.30000001192093
"2024-01-03 23:00:00","2024-01-04 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,330000,330000,0.42307698726654,99000,0.30000001192093
"2024-01-04 00:00:00","2024-01-04 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326000,326000,0.41794899106026,97800,0.30000001192093
"2024-01-04 01:00:00","2024-01-04 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326000,326000,0.41794875264168,97800,0.30000001192093
"2024-01-04 02:00:00","2024-01-04 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,319000,319000,0.40897426009178,95700,0.30000001192093
"2024-01-04 03:00:00","2024-01-04 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,325000,325000,0.41666674613953,97500,0.30000001192093
"2024-01-04 04:00:00","2024-01-04 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,327500,327500,0.41987198591232,98250,0.30000001192093
"2024-01-04 05:00:00","2024-01-04 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,325500,325500,0.41730800271034,97650,0.30000001192093
"2024-01-04 06:00:00","2024-01-04 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314500,314500,0.40320524573326,94350,0.30000001192093
"2024-01-04 07:00:00","2024-01-04 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,303250,303250,0.38878199458122,90975,0.30000001192093
"2024-01-04 08:00:00","2024-01-04 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,316500,316500,0.40576899051666,94950,0.30000001192093
"2024-01-04 09:00:00","2024-01-04 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323750,323750,0.41506400704384,97125,0.30000001192093
"2024-01-04 10:00:00","2024-01-04 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324750,324750,0.41634601354599,97425,0.30000001192093
"2024-01-04 11:00:00","2024-01-04 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331750,331750,0.42532050609589,99525,0.30000001192093
"2024-01-04 12:00:00","2024-01-04 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328500,328500,0.42115399241447,98550,0.30000001192093
"2024-01-04 13:00:00","2024-01-04 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321750,321750,0.41249999403954,96525,0.30000001192093
"2024-01-04 14:00:00","2024-01-04 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326250,326250,0.41826948523521,97875,0.30000001192093
"2024-01-04 15:00:00","2024-01-04 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,325750,325750,0.4176284968853,97725,0.30000001192093
"2024-01-04 16:00:00","2024-01-04 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,329000,329000,0.42179474234581,98700,0.30000001192093
"2024-01-04 17:00:00","2024-01-04 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324750,324750,0.41634625196457,97425,0.30000001192093
"2024-01-04 18:00:00","2024-01-04 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,334500,334500,0.42884600162506,100350,0.30000001192093
"2024-01-04 19:00:00","2024-01-04 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,334750,334750,0.42916649580002,100425,0.30000001192093
"2024-01-04 20:00:00","2024-01-04 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331750,331750,0.42532050609589,99525,0.30000001192093
"2024-01-04 21:00:00","2024-01-04 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,329750,329750,0.422756254673,98925,0.30000001192093
"2024-01-04 22:00:00","2024-01-04 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,326750,326750,0.41891023516655,98025,0.30000001192093
"2024-01-04 23:00:00","2024-01-05 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,345000,345000,0.44230774044991,103500,0.30000001192093
"2024-01-05 00:00:00","2024-01-05 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,348000,348000,0.44615399837494,104400,0.30000001192093
"2024-01-05 01:00:00","2024-01-05 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,350500,350500,0.44935899972916,105150,0.30000001192093
"2024-01-05 02:00:00","2024-01-05 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,349250,349250,0.44775649905205,104775,0.30000001192093
"2024-01-05 03:00:00","2024-01-05 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,346750,346750,0.44455149769783,104025,0.30000001192093
"2024-01-05 04:00:00","2024-01-05 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,354250,354250,0.45416650176048,106275,0.30000001192093
"2024-01-05 05:00:00","2024-01-05 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,346500,346500,0.44423073530197,103950,0.30000001192093
"2024-01-05 06:00:00","2024-01-05 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,336750,336750,0.4317307472229,101025,0.30000001192093
"2024-01-05 07:00:00","2024-01-05 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311250,311250,0.39903825521469,93375,0.30000001192093
"2024-01-05 08:00:00","2024-01-05 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,304000,304000,0.389743745327,91200,0.30000001192093
"2024-01-05 09:00:00","2024-01-05 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314500,314500,0.40320500731468,94350,0.30000001192093
"2024-01-05 10:00:00","2024-01-05 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311250,311250,0.39903849363327,93375,0.30000001192093
"2024-01-05 11:00:00","2024-01-05 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311750,311750,0.39967951178551,93525,0.30000001192093
"2024-01-05 12:00:00","2024-01-05 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,306500,306500,0.39294898509979,91950,0.30000001192093
"2024-01-05 13:00:00","2024-01-05 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308500,308500,0.3955129981041,92550,0.30000001192093
"2024-01-05 14:00:00","2024-01-05 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321500,321500,0.41217949986458,96450,0.30000001192093
"2024-01-05 15:00:00","2024-01-05 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,318250,318250,0.40801250934601,95475,0.30000001192093
"2024-01-05 16:00:00","2024-01-05 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317000,317000,0.4064100086689,95100,0.30000001192093
"2024-01-05 17:00:00","2024-01-05 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321000,321000,0.41153824329376,96300,0.30000001192093
"2024-01-05 18:00:00","2024-01-05 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328750,328750,0.42147448658943,98625,0.30000001192093
"2024-01-05 19:00:00","2024-01-05 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328500,328500,0.42115399241447,98550,0.30000001192093
"2024-01-05 20:00:00","2024-01-05 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323750,323750,0.41506424546242,97125,0.30000001192093
"2024-01-05 21:00:00","2024-01-05 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,309250,309250,0.39647451043129,92775,0.30000001192093
"2024-01-05 22:00:00","2024-01-05 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,304000,304000,0.389743745327,91200,0.30000001192093
"2024-01-05 23:00:00","2024-01-06 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,300750,300750,0.38557699322701,90225,0.30000001192093
"2024-01-06 00:00:00","2024-01-06 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,308000,308000,0.39487200975418,92400,0.30000001192093
"2024-01-06 01:00:00","2024-01-06 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,310750,310750,0.39839750528336,93225,0.30000001192093
"2024-01-06 02:00:00","2024-01-06 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,305000,305000,0.39102575182915,91500,0.30000001192093
"2024-01-06 03:00:00","2024-01-06 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,296750,296750,0.38044849038124,89025,0.30000001192093
"2024-01-06 04:00:00","2024-01-06 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,294250,294250,0.37724348902702,88275,0.30000001192093
"2024-01-06 05:00:00","2024-01-06 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,307500,307500,0.39423099160194,92250,0.30000001192093
"2024-01-06 06:00:00","2024-01-06 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,300750,300750,0.38557675480843,90225,0.30000001192093
"2024-01-06 07:00:00","2024-01-06 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,294250,294250,0.37724348902702,88275,0.30000001192093
"2024-01-06 08:00:00","2024-01-06 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,293250,293250,0.37596151232719,87975,0.30000001192093
"2024-01-06 09:00:00","2024-01-06 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,290500,290500,0.3724359869957,87150,0.30000001192093
"2024-01-06 10:00:00","2024-01-06 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,286500,286500,0.36730775237083,85950,0.30000001192093
"2024-01-06 11:00:00","2024-01-06 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,278750,278750,0.35737150907516,83625,0.30000001192093
"2024-01-06 12:00:00","2024-01-06 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,295500,295500,0.37884625792503,88650,0.30000001192093
"2024-01-06 13:00:00","2024-01-06 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,307750,307750,0.39455124735832,92325,0.30000001192093
"2024-01-06 14:00:00","2024-01-06 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,297250,297250,0.38108950853348,89175,0.30000001192093
"2024-01-06 15:00:00","2024-01-06 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,292500,292500,0.375,87750,0.30000001192093
"2024-01-06 16:00:00","2024-01-06 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312000,312000,0.40000000596046,93600,0.30000001192093
"2024-01-06 17:00:00","2024-01-06 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,307250,307250,0.39391049742699,92175,0.30000001192093
"2024-01-06 18:00:00","2024-01-06 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,311500,311500,0.39935898780823,93450,0.30000001192093
"2024-01-06 19:00:00","2024-01-06 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,307000,307000,0.39358976483345,92100,0.30000001192093
"2024-01-06 20:00:00","2024-01-06 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,301250,301250,0.38621774315834,90375,0.30000001192093
"2024-01-06 21:00:00","2024-01-06 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312250,312250,0.40032050013542,93675,0.30000001192093
"2024-01-06 22:00:00","2024-01-06 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312000,312000,0.40000000596046,93600,0.30000001192093
"2024-01-06 23:00:00","2024-01-07 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,312250,312250,0.40032050013542,93675,0.30000001192093
"2024-01-07 00:00:00","2024-01-07 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,314000,314000,0.40256398916245,94200,0.30000001192093
"2024-01-07 01:00:00","2024-01-07 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,315750,315750,0.40480750799179,94725,0.30000001192093
"2024-01-07 02:00:00","2024-01-07 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,320000,320000,0.41025650501251,96000,0.30000001192093
"2024-01-07 03:00:00","2024-01-07 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,321750,321750,0.41249999403954,96525,0.30000001192093
"2024-01-07 04:00:00","2024-01-07 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,329500,329500,0.42243576049805,98850,0.30000001192093
"2024-01-07 05:00:00","2024-01-07 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,342750,342750,0.43942326307297,102825,0.30000001192093
"2024-01-07 06:00:00","2024-01-07 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,340750,340750,0.43685901165009,102225,0.30000001192093
"2024-01-07 07:00:00","2024-01-07 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,339500,339500,0.43525624275208,101850,0.30000001192093
"2024-01-07 08:00:00","2024-01-07 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,340000,340000,0.43589749932289,102000,0.30000001192093
"2024-01-07 09:00:00","2024-01-07 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,336750,336750,0.43173050880432,101025,0.30000001192093
"2024-01-07 10:00:00","2024-01-07 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,332250,332250,0.4259614944458,99675,0.30000001192093
"2024-01-07 11:00:00","2024-01-07 12:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,332500,332500,0.42628198862076,99750,0.30000001192093
"2024-01-07 12:00:00","2024-01-07 13:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,338000,338000,0.43333300948143,101400,0.30000001192093
"2024-01-07 13:00:00","2024-01-07 14:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,329750,329750,0.42275649309158,98925,0.30000001192093
"2024-01-07 14:00:00","2024-01-07 15:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331000,331000,0.42435899376869,99300,0.30000001192093
"2024-01-07 15:00:00","2024-01-07 16:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,328500,328500,0.42115399241447,98550,0.30000001192093
"2024-01-07 16:00:00","2024-01-07 17:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324750,324750,0.41634625196457,97425,0.30000001192093
"2024-01-07 17:00:00","2024-01-07 18:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,324000,324000,0.41538473963737,97200,0.30000001192093
"2024-01-07 18:00:00","2024-01-07 19:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,329250,329250,0.42211550474167,98775,0.30000001192093
"2024-01-07 19:00:00","2024-01-07 20:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,333000,333000,0.42692300677299,99900,0.30000001192093
"2024-01-07 20:00:00","2024-01-07 21:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,337000,337000,0.43205100297928,101100,0.30000001192093
"2024-01-07 21:00:00","2024-01-07 22:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,343750,343750,0.4407055079937,103125,0.30000001192093
"2024-01-07 22:00:00","2024-01-07 23:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,342000,342000,0.43846151232719,102600,0.30000001192093
"2024-01-07 23:00:00","2024-01-08 00:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,342500,342500,0.43910250067711,102750,0.30000001192093
"2024-01-08 00:00:00","2024-01-08 01:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,354750,354750,0.4548074901104,106425,0.30000001192093
"2024-01-08 01:00:00","2024-01-08 02:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,359500,359500,0.46089750528336,107850,0.30000001192093
"2024-01-08 02:00:00","2024-01-08 03:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,356500,356500,0.45705124735832,106950,0.30000001192093
"2024-01-08 03:00:00","2024-01-08 04:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,355750,355750,0.45608949661255,106725,0.30000001192093
"2024-01-08 04:00:00","2024-01-08 05:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,346500,346500,0.44423100352287,103950,0.30000001192093
"2024-01-08 05:00:00","2024-01-08 06:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,343250,343250,0.4400640130043,102975,0.30000001192093
"2024-01-08 06:00:00","2024-01-08 07:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,331000,331000,0.42435899376869,99300,0.30000001192093
"2024-01-08 07:00:00","2024-01-08 08:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,323000,323000,0.41410249471664,96900,0.30000001192093
"2024-01-08 08:00:00","2024-01-08 09:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,313000,313000,0.40128201246262,93900,0.30000001192093
"2024-01-08 09:00:00","2024-01-08 10:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,317000,317000,0.4064100086689,95100,0.30000001192093
"2024-01-08 10:00:00","2024-01-08 11:00:00",Nederland,WastePower,Hour,UTC,Providing,Current,318250,318250,0.40801274776459,95475,0.30000001192093
